,ticker,participant_timestamp,ask_price,bid_price,open,high,low,close,volume
239,C:RUBCAD,1780358399999000000,0,0,0.0193671587827658,0.0194497431248111,0.0191411174273957,0.019223180212689,266044
240,C:CADMXN,1780358399999000000,0,0,12.5758103969994,12.57736143071989,12.5056095736724,12.5357,196749
241,C:BMDCAD,1780358399999000000,0,0,1.376223845981197,1.383316292176862,1.375655253248211,1.380672834734033,228791
242,C:EURCHF,1780358399999000000,0,0,0.91073,0.9156,0.9106,0.9148,244020
243,C:GBPEUR,1780358399999000000,0,0,1.1547,1.15772,1.1539,1.15676,68058
244,C:CZKCAD,1780358399999000000,0,0,0.0661788266896916,0.0664370239064821,0.0660807981101426,0.0663254768630665,246193
245,C:AUDMAD,1780358399999000000,0,0,6.59356515,6.603299925,6.55298986316779,6.58248383044313,204230
246,C:HKDAUD,1780358399999000000,0,0,0.177716,0.178821,0.177439,0.178083,30811
247,C:EURUSD,1780358399999000000,0,0,1.1648,1.1665,1.1606,1.1633,183907
248,C:MXNEUR,1780358399999000000,0,0,0.0494390757996337,0.0495869963153225,0.0494000598788605,0.0495149842975554,180016
249,C:EURNOK,1780358399999000000,0,0,10.763,10.80389,10.74545,10.788,147098
250,C:GBPNIO,1780358399999000000,0,0,49.1859186,49.5746216928718,49.161051,49.5374490996368,241331
251,C:TWDEUR,1780358399999000000,0,0,0.0273024202525204,0.0274965669210871,0.0271564130950498,0.0274058437313657,33318
252,C:SGDZAR,1780358399999000000,0,0,12.70954353597131,12.79946879150066,12.22596793116934,12.74747340425532,271131
253,C:TWDUSD,1780358399999000000,0,0,0.03180358108323,0.0319693094629156,0.0316305551162423,0.0318876534194725,28941
254,C:INRSEK,1780358399999000000,0,0,0.0969308223681248,0.0982253457265926,0.0966579305251592,0.0979842029549341,261533
255,C:EURGBP,1780358399999000000,0,0,0.86596,0.8662,0.86207,0.8643,279728
256,C:CZKUSD,1780358399999000000,0,0,0.0479365703301392,0.0480095250897778,0.0477304185957711,0.04788905064746,76431
257,C:KRWSGD,1780358399999000000,0,0,0.0008442334001282,0.0008507169975299,0.0008419190915542,0.0008455250352448,144864
